Tree #,Species,DBH1,logDBH1,Status,DBH2,logDBH2
1291,Carya ovata,52.30,1.718501689,alive,53.00,1.72427587
1758,Prunus serotina,52.50,1.720159303,alive,54.50,1.736396502
106,Quercus alba,52.9,1.723455672,alive,54.60,1.737192643
282,Liriodendron tulipifera,53.7,1.729974286,alive,58.90,1.770115295
1712,Carya cordiformis,53.80,1.730782276,alive,54.80,1.738780558
1867,Liriodendron tulipifera,54.10,1.733197265,alive,58.50,1.767155866
1381,Prunus serotina,54.70,1.737987326,alive,55.40,1.743509765
1871,Liriodendron tulipifera,55.55,1.744684063,alive,59.50,1.774516966
1378,Carya cordiformis,56.60,1.752816431,alive,57.50,1.759667845
278,Liriodendron tulipifera,56.7,1.753583059,alive,63.50,1.802773725
353,Liriodendron tulipifera,57.1,1.756636108,alive,61.00,1.785329835
1906,Quercus alba,57.70,1.761175813,alive,57.70,1.761175813
43,Fagus grandifolia,58.3,1.765668555,alive,59.70,1.775974331
733,Carya glabra,59.4,1.773786445,alive,61.90,1.791690649
1302,Carya ovata,61.90,1.791690649,alive,61.90,1.791690649
627,Liriodendron tulipifera,62.4,1.79518459,alive,70.60,1.848804701
1793,Quercus alba,62.60,1.796574333,alive,62.80,1.797959644
1202,Quercus alba,63.44,1.802363174,alive,63.80,1.804820679
1476,Quercus alba,64.32,1.808346036,alive,65.20,1.814247596
100,Quercus velutina,65.8,1.818225894,alive,67.90,1.831869774
860,Fraxinus americana,67.2,1.827369273,alive,69.30,1.840733235
1626,Quercus alba,68.30,1.834420704,alive,70.00,1.84509804
1823,Carya ovata,69.20,1.840106094,alive,71.50,1.854306042
1450,Quercus alba,70.50,1.848189117,alive,73.20,1.864511081
1232,Quercus alba,71.15,1.852174904,alive,73.00,1.86332286
57,Carya glabra,71.2,1.852479994,alive,72.80,1.862131379
1924,Juglans nigra,71.40,1.853698212,alive,71.80,1.856124444
1262,Prunus serotina,71.60,1.854913022,alive,73.20,1.864511081
1268,Quercus velutina,71.80,1.856124444,alive,72.40,1.859738566
1819,Fagus grandifolia,71.90,1.85672889,alive,71.90,1.85672889
900,Quercus velutina,72.5,1.860338007,alive,73.80,1.868056362
1088,Quercus alba,74.6,1.872738827,alive,77.00,1.886490725
1392,Quercus alba,75.50,1.877946952,alive,76.60,1.88422877
615,Quercus alba,76.4,1.883093359,alive,79.00,1.897627091
6,Liriodendron tulipifera,76.8,1.88536122,alive,83.00,1.919078092
1499,Quercus alba,76.90,1.88592634,alive,78.20,1.893206753
1683,Quercus alba,77.15,1.88733593,alive,78.30,1.893761762
1020,Tilia americana,77.2,1.8876173,alive,78.30,1.893761762
1331,Quercus alba,78.00,1.892094603,alive,80.10,1.903632516
47,Quercus rubra,79.5,1.900367129,alive,82.20,1.914871818
1620,Quercus velutina,80.40,1.905256049,alive,81.90,1.913283902
1520,Quercus alba,81.35,1.910357557,alive,83.20,1.920123326
1401,Quercus alba,81.95,1.913548958,alive,82.80,1.918030337
1203,Quercus velutina,82.20,1.914871818,alive,83.40,1.921166051
162,Quercus alba,84.5,1.926856709,alive,87.70,1.942999593
1895,Fagus grandifolia,84.60,1.927370363,alive,86.10,1.935003151
1248,Quercus alba,84.90,1.92890769,alive,86.00,1.934498451
1910,Quercus velutina,88.60,1.947433722,alive,90.80,1.958085849
586,Juglans nigra,88.9,1.948901761,alive,92.70,1.967079734
784,Quercus alba,89.2,1.950364854,alive,92.00,1.963787827
1804,Fagus grandifolia,89.40,1.951337519,alive,91.60,1.961895474
877,Liriodendron tulipifera,90.3,1.95568775,alive,95.50,1.980003372
1403,Quercus alba,91.32,1.960565903,alive,91.90,1.963315511
1717,Quercus alba,92.40,1.965671971,alive,94.10,1.973589623
1024,Quercus alba,92.8,1.967547976,alive,96.20,1.983175072
979,Quercus rubra,93.0,1.968482949,alive,95.60,1.980457892
1512,Quercus alba,93.40,1.970346876,alive,95.60,1.980457892
40,Quercus alba,93.7,1.971739591,alive,98.30,1.992553518
1749,Quercus alba,94.30,1.974511693,alive,96.00,1.982271233
776,Quercus alba,94.8,1.976808337,alive,100.30,2.001300933
1634,Quercus alba,95.65,1.980684974,alive,99.00,1.995635195
956,Quercus alba,99.2,1.996511672,alive,100.70,2.003029471
1214,Quercus alba,99.20,1.996511672,alive,102.10,2.009025742
937,Quercus rubra,101.8,2.007747778,alive,105.20,2.02201574
1692,Quercus rubra,102.50,2.010723865,alive,108.10,2.033825694
158,Quercus rubra,103.4,2.014520539,alive,108.40,2.035029282
1739,Quercus alba,107.40,2.031004281,alive,111.70,2.048053173
62,Quercus alba,107.8,2.032618761,alive,110.80,2.04453976
133,Acer saccharum,1.0,0,dead,,
866,Acer saccharum,1.0,0,dead,,
870,Acer saccharum,1.0,0,dead,,
1086,Acer saccharum,1.0,0,dead,,
1182.1,Acer saccharum,1.0,0,dead,,
131,Acer saccharum,1.1,0.041392685,dead,,
220,Acer saccharum,1.1,0.041392685,dead,,
1000,Acer saccharum,1.1,0.041392685,dead,,
366.2,Fagus grandifolia,1.1,0.041392685,dead,,
1427,Ostrya virginia,1.10,0.041392685,dead,,
1481,Fagus grandifolia,1.18,0.071882007,dead,,
833,Acer saccharum,1.2,0.079181246,dead,,
998,Acer saccharum,1.2,0.079181246,dead,,
1189,Acer saccharum,1.2,0.079181246,dead,,
488,Ailanthus altissima,1.2,0.079181246,dead,,
1927,Ailanthus altissima,1.20,0.079181246,dead,,
66,Fagus grandifolia,1.2,0.079181246,dead,,
962,Fagus grandifolia,1.2,0.079181246,dead,,
1133,Fagus grandifolia,1.2,0.079181246,dead,,
1783,Fagus grandifolia,1.20,0.079181246,dead,,
427.1,Prunus serotina,1.2,0.079181246,dead,,
1427.1,Ostrya virginia,1.22,0.086359831,dead,,
1427.2,Ostrya virginia,1.23,0.089905111,dead,,
12,Acer saccharum,1.3,0.113943352,dead,,
112,Acer saccharum,1.3,0.113943352,dead,,
197,Acer saccharum,1.3,0.113943352,dead,,
854,Acer saccharum,1.3,0.113943352,dead,,
1035,Acer saccharum,1.3,0.113943352,dead,,
1791,Fagus grandifolia,1.30,0.113943352,dead,,
1792,Prunus serotina,1.35,0.130333768,dead,,
90,Acer saccharum,1.4,0.146128036,dead,,
136,Acer saccharum,1.4,0.146128036,dead,,
173,Acer saccharum,1.4,0.146128036,dead,,
195,Acer saccharum,1.4,0.146128036,dead,,
1074,Acer saccharum,1.4,0.146128036,dead,,
653,Crateagus spp.,1.4,0.146128036,dead,,
41,Fagus grandifolia,1.4,0.146128036,dead,,
427,Prunus serotina,1.4,0.146128036,dead,,
342,Acer saccharum,1.5,0.176091259,dead,,
350.4,Acer saccharum,1.5,0.176091259,dead,,
609,Acer saccharum,1.5,0.176091259,dead,,
1182,Acer saccharum,1.5,0.176091259,dead,,
226,Ailanthus altissima,1.5,0.176091259,dead,,
673.1,Carya cordiformis,1.5,0.176091259,dead,,
259,Ostrya virginia,1.5,0.176091259,dead,,
1796,Prunus serotina,1.50,0.176091259,dead,,
9,Acer saccharum,1.6,0.204119983,dead,,
148,Acer saccharum,1.6,0.204119983,dead,,
181,Acer saccharum,1.6,0.204119983,dead,,
351,Acer saccharum,1.6,0.204119983,dead,,
568.1,Acer saccharum,1.6,0.204119983,dead,,
968,Acer saccharum,1.6,0.204119983,dead,,
1017,Acer saccharum,1.6,0.204119983,dead,,
1191,Acer saccharum,1.6,0.204119983,dead,,
366,Fagus grandifolia,1.6,0.204119983,dead,,
1774,Fraxinus americana,1.60,0.204119983,dead,,
262,Ostrya virginia,1.6,0.204119983,dead,,
1790,Fagus grandifolia,1.65,0.217483944,dead,,
301,Acer saccharum,1.7,0.230448921,dead,,
374,Acer saccharum,1.7,0.230448921,dead,,
385,Acer saccharum,1.7,0.230448921,dead,,
534,Acer saccharum,1.7,0.230448921,dead,,
1033,Acer saccharum,1.7,0.230448921,dead,,
1094,Acer saccharum,1.7,0.230448921,dead,,
1179,Acer saccharum,1.7,0.230448921,dead,,
536,Crateagus spp.,1.7,0.230448921,dead,,
366.1,Fagus grandifolia,1.7,0.230448921,dead,,
383.1,Liriodendron tulipifera,1.7,0.230448921,dead,,
1755,Prunus serotina,1.70,0.230448921,dead,,
222,Acer saccharum,1.8,0.255272505,dead,,
347,Acer saccharum,1.8,0.255272505,dead,,
350.3,Acer saccharum,1.8,0.255272505,dead,,
476.2,Acer saccharum,1.8,0.255272505,dead,,
568.2,Acer saccharum,1.8,0.255272505,dead,,
841,Acer saccharum,1.8,0.255272505,dead,,
1794,Prunus serotina,1.80,0.255272505,dead,,
1447,Cornus florida,1.85,0.267171728,dead,,
122,Acer saccharum,1.9,0.278753601,dead,,
194,Acer saccharum,1.9,0.278753601,dead,,
322,Acer saccharum,1.9,0.278753601,dead,,
379,Acer saccharum,1.9,0.278753601,dead,,
476.1,Acer saccharum,1.9,0.278753601,dead,,
563,Acer saccharum,1.9,0.278753601,dead,,
951,Acer saccharum,1.9,0.278753601,dead,,
1032,Acer saccharum,1.9,0.278753601,dead,,
1116,Acer saccharum,1.9,0.278753601,dead,,
1583,Acer saccharum,1.90,0.278753601,dead,,
448.3,Carya cordiformis,1.9,0.278753601,dead,,
673,Carya cordiformis,1.9,0.278753601,dead,,
657,Crateagus spp.,1.9,0.278753601,dead,,
1112.1,Crateagus spp.,1.9,0.278753601,dead,,
372,Fraxinus americana,1.9,0.278753601,dead,,
299,Ostrya virginia,1.9,0.278753601,dead,,
1788,Prunus serotina,1.90,0.278753601,dead,,
692,Acer saccharum,2.0,0.301029996,dead,,
736,Acer saccharum,2.0,0.301029996,dead,,
1031,Acer saccharum,2.0,0.301029996,dead,,
1665,Ailanthus altissima,2.00,0.301029996,dead,,
1915,Ailanthus altissima,2.00,0.301029996,dead,,
448.1,Carya cordiformis,2.0,0.301029996,dead,,
306,Crateagus spp.,2.0,0.301029996,dead,,
95,Fagus grandifolia,2.0,0.301029996,dead,,
481,Liriodendron tulipifera,2.0,0.301029996,dead,,
140,Acer saccharum,2.1,0.322219295,dead,,
141,Acer saccharum,2.1,0.322219295,dead,,
151,Acer saccharum,2.1,0.322219295,dead,,
724,Acer saccharum,2.1,0.322219295,dead,,
1034,Acer saccharum,2.1,0.322219295,dead,,
448.4,Carya cordiformis,2.1,0.322219295,dead,,
1112,Crateagus spp.,2.1,0.322219295,dead,,
1509,Fagus grandifolia,2.10,0.322219295,dead,,
424,Acer negundo,2.2,0.342422681,dead,,
53,Acer saccharum,2.2,0.342422681,dead,,
448.2,Carya cordiformis,2.2,0.342422681,dead,,
1356,Fraxinus americana,2.20,0.342422681,dead,,
1427.4,Ostrya virginia,2.20,0.342422681,dead,,
1508,Fagus grandifolia,2.25,0.352182518,dead,,
147,Acer saccharum,2.3,0.361727836,dead,,
448,Carya cordiformis,2.3,0.361727836,dead,,
673.4,Carya cordiformis,2.3,0.361727836,dead,,
264,Fagus grandifolia,2.3,0.361727836,dead,,
383,Liriodendron tulipifera,2.3,0.361727836,dead,,
476,Acer saccharum,2.4,0.380211242,dead,,
707,Acer saccharum,2.4,0.380211242,dead,,
293.2,Ostrya virginia,2.4,0.380211242,dead,,
1786,Prunus serotina,2.40,0.380211242,dead,,
10,Acer saccharum,2.5,0.397940009,dead,,
350.2,Acer saccharum,2.5,0.397940009,dead,,
1042,Acer saccharum,2.5,0.397940009,dead,,
1666,Ailanthus altissima,2.50,0.397940009,dead,,
1818,Cornus racemosa,2.50,0.397940009,dead,,
1911,Prunus serotina,2.50,0.397940009,dead,,
21,Acer saccharum,2.6,0.414973348,dead,,
313,Acer saccharum,2.6,0.414973348,dead,,
367.1,Acer saccharum,2.6,0.414973348,dead,,
554,Acer saccharum,2.6,0.414973348,dead,,
562,Acer saccharum,2.6,0.414973348,dead,,
1061,Acer saccharum,2.6,0.414973348,dead,,
1300.1,Ostrya virginia,2.60,0.414973348,dead,,
230.1,Acer saccharum,2.7,0.431363764,dead,,
308,Acer saccharum,2.7,0.431363764,dead,,
350.1,Acer saccharum,2.7,0.431363764,dead,,
478,Acer saccharum,2.7,0.431363764,dead,,
963,Acer saccharum,2.7,0.431363764,dead,,
1158,Acer saccharum,2.7,0.431363764,dead,,
233,Ailanthus altissima,2.7,0.431363764,dead,,
1667,Ailanthus altissima,2.70,0.431363764,dead,,
673.2,Carya cordiformis,2.7,0.431363764,dead,,
673.3,Carya cordiformis,2.7,0.431363764,dead,,
403,Cornus florida,2.7,0.431363764,dead,,
172,Acer saccharum,2.8,0.447158031,dead,,
1014,Acer saccharum,2.8,0.447158031,dead,,
468.3,Liriodendron tulipifera,2.8,0.447158031,dead,,
305,Acer saccharum,2.9,0.462397998,dead,,
923,Acer saccharum,2.9,0.462397998,dead,,
997,Acer saccharum,2.9,0.462397998,dead,,
526,Ailanthus altissima,2.9,0.462397998,dead,,
1782,Prunus serotina,2.90,0.462397998,dead,,
1127,Acer saccharum,3.0,0.477121255,dead,,
1128,Acer saccharum,3.0,0.477121255,dead,,
1742,Fagus grandifolia,3.00,0.477121255,dead,,
1427.3,Ostrya virginia,3.00,0.477121255,dead,,
359,Acer saccharum,3.2,0.505149978,dead,,
487,Cornus florida,3.2,0.505149978,dead,,
1601,Prunus serotina,3.20,0.505149978,dead,,
1772,Prunus serotina,3.25,0.511883361,dead,,
395,Acer negundo,3.3,0.51851394,dead,,
690,Acer saccharum,3.3,0.51851394,dead,,
411,Prunus serotina,3.3,0.51851394,dead,,
1595,Prunus serotina,3.30,0.51851394,dead,,
1320,Prunus serotina,3.31,0.519827994,dead,,
1326,Cornus florida,3.40,0.531478917,dead,,
20,Acer saccharum,3.5,0.544068044,dead,,
245.1,Ostrya virginia,3.5,0.544068044,dead,,
1785,Prunus serotina,3.50,0.544068044,dead,,
1121,Acer saccharum,3.6,0.556302501,dead,,
390,Ostrya virginia,3.6,0.556302501,dead,,
1018,Prunus serotina,3.6,0.556302501,dead,,
1748,Ostrya virginia,3.65,0.562292864,dead,,
228,Ailanthus altissima,3.7,0.568201724,dead,,
805,Liriodendron tulipifera,3.8,0.579783597,dead,,
247,Prunus serotina,3.8,0.579783597,dead,,
603,Acer saccharum,3.9,0.591064607,dead,,
386,Prunus serotina,4.0,0.602059991,dead,,
1618,Prunus serotina,4.00,0.602059991,dead,,
265,Ostrya virginia,4.2,0.62324929,dead,,
456,Prunus serotina,4.2,0.62324929,dead,,
1343,Prunus serotina,4.20,0.62324929,dead,,
569,Acer saccharum,4.3,0.633468456,dead,,
965,Acer saccharum,4.3,0.633468456,dead,,
1820,Acer saccharum,4.30,0.633468456,dead,,
489,Ailanthus altissima,4.3,0.633468456,dead,,
263,Prunus serotina,4.3,0.633468456,dead,,
243,Cornus florida,4.4,0.643452676,dead,,
1265,Ostrya virginia,4.40,0.643452676,dead,,
1609,Cornus florida,4.60,0.662757832,dead,,
11,Fagus grandifolia,4.6,0.662757832,dead,,
314,Acer saccharum,4.7,0.672097858,dead,,
525,Acer saccharum,4.7,0.672097858,dead,,
1414,Ostrya virginia,4.71,0.673020907,dead,,
1612,Prunus serotina,4.76,0.677606953,dead,,
1058,Acer saccharum,4.8,0.681241237,dead,,
407,Cornus florida,4.8,0.681241237,dead,,
501,Cornus florida,4.8,0.681241237,dead,,
252,Prunus serotina,4.8,0.681241237,dead,,
426.1,Prunus serotina,4.8,0.681241237,dead,,
1614,Prunus serotina,4.90,0.69019608,dead,,
1148,Acer saccharum,5.0,0.698970004,dead,,
1473,Cornus florida,5.01,0.699837726,dead,,
528.1,Liriodendron tulipifera,5.1,0.707570176,dead,,
410,Cornus florida,5.2,0.716003344,dead,,
1672,Fraxinus americana,5.30,0.72427587,dead,,
293.1,Ostrya virginia,5.3,0.72427587,dead,,
479.1,Liriodendron tulipifera,5.6,0.748188027,dead,,
868,Acer saccharum,5.7,0.755874856,dead,,
953,Acer saccharum,5.7,0.755874856,dead,,
280,Cornus florida,5.8,0.763427994,dead,,
1256,Cornus florida,5.80,0.763427994,dead,,
528,Liriodendron tulipifera,5.8,0.763427994,dead,,
1379,Ostrya virginia,5.80,0.763427994,dead,,
236,Cornus florida,5.9,0.770852012,dead,,
731,Acer saccharum,6.0,0.77815125,dead,,
1453,Ostrya virginia,6.00,0.77815125,dead,,
254,Prunus serotina,6.0,0.77815125,dead,,
1210,Ostrya virginia,6.25,0.795880017,dead,,
1589,Ostrya virginia,6.50,0.812913357,dead,,
246,Prunus serotina,6.5,0.812913357,dead,,
1716,Cornus florida,7.00,0.84509804,dead,,
1690,Ulmus rubra,7.10,0.851258349,dead,,
507,Cornus florida,7.3,0.86332286,dead,,
1092.1,Acer saccharum,7.4,0.86923172,dead,,
1555,Ostrya virginia,7.40,0.86923172,dead,,
396,Prunus serotina,7.6,0.880813592,dead,,
388,Cornus florida,7.8,0.892094603,dead,,
1227,Ostrya virginia,7.83,0.893761762,dead,,
417,Ostrya virginia,7.9,0.897627091,dead,,
375,Carya cordiformis,8.1,0.908485019,dead,,
583,Acer saccharum,8.3,0.919078092,dead,,
1240,Ostrya virginia,8.30,0.919078092,dead,,
1205,Ostrya virginia,8.35,0.921686475,dead,,
1278,Ostrya virginia,8.55,0.931966115,dead,,
389,Cornus florida,8.6,0.934498451,dead,,
1263,Ostrya virginia,8.60,0.934498451,dead,,
1470,Fraxinus americana,8.80,0.944482672,dead,,
964,Prunus serotina,8.8,0.944482672,dead,,
503,Cornus florida,8.9,0.949390007,dead,,
1492,Cornus florida,9.10,0.959041392,dead,,
1459,Ostrya virginia,9.10,0.959041392,dead,,
1055.1,Ostrya virginia,9.5,0.977723605,dead,,
1460,Ostrya virginia,9.89,0.995196292,dead,,
468.1,Liriodendron tulipifera,10.9,1.037426498,dead,,
1500,Ostrya virginia,10.90,1.037426498,dead,,
382,Cornus florida,11.0,1.041392685,dead,,
511,Cornus florida,11.4,1.056904851,dead,,
1718,Prunus serotina,11.40,1.056904851,dead,,
1513,Cornus florida,11.50,1.06069784,dead,,
694,Acer saccharum,11.6,1.064457989,dead,,
1483,Ostrya virginia,11.65,1.066325925,dead,,
1397,Cornus florida,11.80,1.071882007,dead,,
174,Ostrya virginia,11.8,1.071882007,dead,,
1363,Ostrya virginia,12.50,1.096910013,dead,,
1281,Prunus serotina,12.80,1.10720997,dead,,
1055,Ostrya virginia,13.2,1.120573931,dead,,
936,Prunus avium,13.3,1.123851641,dead,,
1137,Ostrya virginia,14.2,1.152288344,dead,,
540,Carya cordiformis,14.7,1.167317335,dead,,
792,Ulmus rubra,14.8,1.170261715,dead,,
472.1,Carya cordiformis,15.2,1.181843588,dead,,
89,Aesculus glabra,15.3,1.184691431,dead,,
19,Acer saccharum,15.4,1.187520721,dead,,
1432,Fraxinus americana,15.50,1.190331698,dead,,
182,Fraxinus americana,15.6,1.193124598,dead,,
1490,Fraxinus americana,15.60,1.193124598,dead,,
1775,Ulmus rubra,15.80,1.198657087,dead,,
1643,Ulmus rubra,17.90,1.252853031,dead,,
1669,Ulmus rubra,18.90,1.276461804,dead,,
572,Carya cordiformis,23.8,1.376576957,dead,,
309,Fraxinus americana,25.9,1.413299764,dead,,
1640,Carya cordiformis,27.50,1.439332694,dead,,
189,Ulmus rubra,39.6,1.597695186,dead,,
1279,Carya cordiformis,40.90,1.611723308,dead,,
1160,Carya cordiformis,44.7,1.650307523,dead,,
193,Ulmus rubra,49.5,1.694605199,dead,,
1504,Fagus grandifolia,87.60,1.942504106,dead,,
18,Quercus alba,94.8,1.976808337,dead,,
